PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14429482,TH,JR,84.0,100.0,00:00:00,71.0,100.0,00:00:00,82.0,85.0,00:00:00,91.0,100.0,00:00:00,15.0,15.0,00:00:00,90.0,100.0,00:00:00,70.0,70.0,00:00:00,0.0,10.0,00:00:00,44.0,47.0,00:00:00,82.0,85.0,00:00:00,9.0,10.0,00:00:00,67.0,100.0,00:00:00,65.0,75.0,00:00:00,19.0,25.0,00:00:00,88.0,100.0,00:00:00,44.0,50.0,00:00:00,4.0,10.0,00:00:00,69.0,100.0,00:00:00,76.0,87.0,00:00:00,22:31:06,24.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14254860,FI,SO,97.0,100.0,52:38:30,89.0,100.0,00:00:00,73.0,85.0,00:00:00,88.0,100.0,00:00:00,14.0,15.0,00:00:00,88.0,100.0,00:00:00,60.0,70.0,00:00:00,2.0,10.0,00:00:00,43.0,47.0,00:00:00,82.0,85.0,418:53:50,10.0,10.0,00:00:00,78.0,100.0,00:00:00,67.0,75.0,00:00:00,23.0,25.0,00:00:00,90.0,100.0,00:00:00,38.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,73.0,87.0,00:00:00,471:32:20,21.0,25,00:00:00,69.0,75,00:00:00,75.0,75,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,471:32:20,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,418:53:50,9.0,10,00:00:00,9.0,10,471:32:20,10.0,10,52:38:30
A14762608,WA,SR,94.0,100.0,00:00:00,100.0,100.0,413:05:58,83.0,85.0,00:00:00,93.0,100.0,00:00:00,15.0,15.0,00:00:00,92.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,83.0,85.0,384:33:15,,10.0,00:00:00,85.0,100.0,00:00:00,75.0,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,96.0,100.0,00:00:00,79.0,87.0,00:00:00,1351:57:08,25.0,25,413:05:58,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14417790,RE,SR,73.0,100.0,00:00:00,64.0,100.0,00:00:00,61.0,85.0,00:00:00,73.0,100.0,00:00:00,13.0,15.0,00:00:00,77.0,100.0,00:00:00,63.0,70.0,00:00:00,10.0,10.0,00:00:00,44.0,47.0,00:00:00,49.0,85.0,00:00:00,,10.0,00:00:00,81.0,100.0,00:00:00,74.0,75.0,00:00:00,20.0,25.0,00:00:00,65.0,100.0,00:00:00,41.0,50.0,00:00:00,,10.0,00:00:00,89.0,100.0,00:00:00,73.0,87.0,00:00:00,00:00:00,17.0,25,00:00:00,56.0,75,00:00:00,62.0,75,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00
A14874081,RE,JR,94.0,100.0,00:00:00,76.0,100.0,00:00:00,45.0,85.0,00:00:00,93.0,100.0,00:00:00,4.0,15.0,00:00:00,35.0,100.0,35:24:07,67.0,70.0,00:00:00,10.0,10.0,00:00:00,26.0,47.0,00:00:00,62.0,85.0,00:00:00,,10.0,00:00:00,75.0,100.0,00:00:00,70.0,75.0,00:00:00,25.0,25.0,00:00:00,93.0,100.0,00:00:00,43.0,50.0,00:00:00,3.0,10.0,00:00:00,57.0,100.0,00:00:00,62.0,87.0,00:00:00,35:24:07,13.0,25,00:00:00,43.0,75,00:00:00,49.0,75,00:00:00,7.0,10,35:24:07,6.0,10,00:00:00,6.0,10,00:00:00,7.0,10,00:00:00,6.0,10,00:00:00,6.0,10,35:24:07,7.0,10,00:00:00,8.0,10,00:00:00,6.0,10,00:00:00,7.0,10,35:24:07
A14407221,WA,JR,80.0,100.0,55:41:56,81.0,100.0,00:00:00,75.0,85.0,00:00:00,100.0,100.0,00:00:00,8.0,15.0,00:00:00,86.0,100.0,00:00:00,62.0,70.0,00:00:00,9.0,10.0,00:00:00,35.0,47.0,00:00:00,66.0,85.0,557:54:22,5.0,10.0,00:00:00,81.0,100.0,00:00:00,71.0,75.0,00:00:00,21.0,25.0,00:00:00,,100.0,00:00:00,44.0,50.0,00:00:00,0.0,10.0,00:00:00,84.0,100.0,00:00:00,66.0,87.0,00:00:00,613:36:18,22.0,25,00:00:00,73.0,75,55:41:56,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,613:36:18,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,613:36:18,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00
A14577063,FI,JR,95.0,100.0,00:00:00,96.0,100.0,00:00:00,83.0,85.0,00:00:00,78.0,100.0,00:00:00,7.0,15.0,00:00:00,91.0,100.0,42:14:50,60.0,70.0,00:00:00,10.0,10.0,00:00:00,37.0,47.0,00:00:00,50.0,85.0,00:00:00,7.0,10.0,00:00:00,71.0,100.0,00:00:00,74.0,75.0,00:00:00,25.0,25.0,00:00:00,90.0,100.0,00:00:00,48.0,50.0,00:00:00,2.0,10.0,00:00:00,88.0,100.0,00:00:00,69.0,87.0,00:00:00,42:14:50,24.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14365863,WA,SR,96.0,100.0,00:00:00,72.0,100.0,00:00:00,72.0,85.0,00:00:00,94.0,100.0,00:00:00,14.0,15.0,00:00:00,81.0,100.0,00:00:00,57.0,70.0,00:00:00,4.0,10.0,00:00:00,44.0,47.0,00:00:00,64.0,85.0,00:00:00,0.0,10.0,00:00:00,91.0,100.0,00:00:00,73.0,75.0,00:00:00,25.0,25.0,00:00:00,86.0,100.0,00:00:00,43.0,50.0,00:00:00,,10.0,00:00:00,92.0,100.0,00:00:00,75.0,87.0,00:00:00,21:47:10,21.0,25,00:00:00,65.0,75,00:00:00,71.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00
A14161753,SI,SR,94.0,100.0,00:00:00,100.0,100.0,00:00:00,73.0,85.0,00:00:00,82.0,100.0,00:00:00,15.0,15.0,00:00:00,92.0,100.0,00:00:00,64.0,70.0,00:00:00,0.0,10.0,00:00:00,40.0,47.0,00:00:00,75.0,85.0,00:00:00,5.0,10.0,00:00:00,81.0,100.0,00:00:00,75.0,75.0,00:00:00,23.0,25.0,00:00:00,79.0,100.0,00:00:00,37.0,50.0,00:00:00,0.0,10.0,00:00:00,82.0,100.0,00:00:00,58.0,87.0,00:00:00,00:00:00,20.0,25,00:00:00,66.0,75,00:00:00,72.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14235623,TH,JR,64.0,100.0,00:00:00,43.0,100.0,00:00:00,30.0,85.0,00:00:00,56.0,100.0,00:00:00,13.0,15.0,00:00:00,0.0,100.0,45:46:01,7.0,70.0,00:00:00,,10.0,00:00:00,28.0,47.0,00:00:00,35.0,85.0,00:00:00,,10.0,00:00:00,68.0,100.0,00:00:00,35.0,75.0,00:00:00,6.0,25.0,00:00:00,17.0,100.0,00:00:00,44.0,50.0,00:00:00,0.0,10.0,00:00:00,86.0,100.0,00:00:00,61.0,87.0,00:00:00,45:46:01,9.0,25,00:00:00,29.0,75,00:00:00,35.0,75,00:00:00,5.0,10,00:00:00,5.0,10,00:00:00,5.0,10,00:00:00,4.0,10,00:00:00,5.0,10,00:00:00,4.0,10,00:00:00,5.0,10,00:00:00,5.0,10,00:00:00,5.0,10,00:00:00,5.0,10,00:00:00
A14668925,WA,JR,72.0,100.0,00:00:00,61.0,100.0,00:00:00,45.0,85.0,00:00:00,70.0,100.0,00:00:00,12.0,15.0,00:00:00,91.0,100.0,00:00:00,49.0,70.0,00:00:00,,10.0,00:00:00,37.0,47.0,00:00:00,61.0,85.0,00:00:00,,10.0,00:00:00,82.0,100.0,00:00:00,72.0,75.0,00:00:00,13.0,25.0,00:00:00,21.0,100.0,00:00:00,43.0,50.0,00:00:00,8.0,10.0,00:00:00,77.0,100.0,00:00:00,59.0,87.0,00:00:00,00:00:00,14.0,25,00:00:00,46.0,75,00:00:00,52.0,75,00:00:00,6.0,10,00:00:00,7.0,10,00:00:00,6.0,10,00:00:00,7.0,10,00:00:00,6.0,10,00:00:00,7.0,10,00:00:00,7.0,10,00:00:00,6.0,10,00:00:00,6.0,10,00:00:00,7.0,10,00:00:00
A14948245,RE,SO,100.0,100.0,00:00:00,76.0,100.0,00:00:00,68.0,85.0,00:00:00,89.0,100.0,00:00:00,15.0,15.0,00:00:00,87.0,100.0,02:17:57,56.0,70.0,00:00:00,10.0,10.0,00:00:00,47.0,47.0,00:00:00,78.0,85.0,00:00:00,10.0,10.0,00:00:00,72.0,100.0,00:00:00,73.0,75.0,00:00:00,25.0,25.0,00:00:00,54.0,100.0,00:00:00,43.0,50.0,00:00:00,0.0,10.0,00:00:00,89.0,100.0,00:00:00,80.0,87.0,00:00:00,02:17:57,21.0,25,00:00:00,60.0,75,00:00:00,66.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,02:17:57,9.0,10,02:17:57,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00
A14437338,WA,SR,95.0,100.0,00:00:00,87.0,100.0,00:00:00,85.0,85.0,00:00:00,100.0,100.0,00:00:00,11.0,15.0,00:00:00,83.0,100.0,00:00:00,59.0,70.0,00:00:00,6.0,10.0,00:00:00,38.0,47.0,00:00:00,78.0,85.0,431:35:39,10.0,10.0,00:00:00,97.0,100.0,00:00:00,75.0,75.0,00:00:00,21.0,25.0,00:00:00,86.0,100.0,00:00:00,,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,79.0,87.0,00:00:00,448:07:27,25.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,431:35:39,10.0,10,00:00:00,10.0,10,431:35:39,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14874081,WA,JR,75.0,100.0,00:00:00,86.0,100.0,00:00:00,40.0,85.0,00:00:00,96.0,100.0,00:00:00,11.0,15.0,00:00:00,38.0,100.0,35:24:07,60.0,70.0,00:00:00,10.0,10.0,00:00:00,28.0,47.0,00:00:00,70.0,85.0,00:00:00,,10.0,00:00:00,86.0,100.0,00:00:00,72.0,75.0,00:00:00,25.0,25.0,00:00:00,97.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,59.0,100.0,00:00:00,55.0,87.0,00:00:00,35:24:07,12.0,25,00:00:00,38.0,75,00:00:00,44.0,75,00:00:00,6.0,10,00:00:00,6.0,10,00:00:00,6.0,10,35:24:07,6.0,10,00:00:00,6.0,10,35:24:07,6.0,10,00:00:00,6.0,10,00:00:00,5.0,10,00:00:00,6.0,10,00:00:00,6.0,10,00:00:00
A14612635,WA,SO,94.0,100.0,00:00:00,90.0,100.0,00:00:00,58.0,85.0,00:00:00,100.0,100.0,00:00:00,15.0,15.0,00:00:00,94.0,100.0,45:24:46,61.0,70.0,00:00:00,10.0,10.0,00:00:00,35.0,47.0,00:00:00,85.0,85.0,743:53:39,6.0,10.0,00:00:00,88.0,100.0,00:00:00,75.0,75.0,00:00:00,22.0,25.0,00:00:00,100.0,100.0,00:00:00,30.0,50.0,180:13:15,5.0,10.0,00:00:00,92.0,100.0,00:00:00,72.0,87.0,00:00:00,969:31:40,17.0,25,00:00:00,54.0,75,00:00:00,60.0,75,00:00:00,8.0,10,969:31:40,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,969:31:40,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00
A14472397,TH,JR,87.0,100.0,00:00:00,82.0,100.0,00:00:00,60.0,85.0,00:00:00,79.0,100.0,00:00:00,6.0,15.0,00:00:00,65.0,100.0,48:00:29,70.0,70.0,00:00:00,1.0,10.0,00:00:00,26.0,47.0,00:00:00,67.0,85.0,00:00:00,10.0,10.0,00:00:00,62.0,100.0,00:00:00,75.0,75.0,00:00:00,24.0,25.0,00:00:00,91.0,100.0,00:00:00,26.0,50.0,00:00:00,6.0,10.0,00:00:00,73.0,100.0,00:00:00,49.0,87.0,00:00:00,48:00:29,17.0,25,00:00:00,55.0,75,00:00:00,61.0,75,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,7.0,10,00:00:00,8.0,10,00:00:00
A14368776,WA,JR,83.0,100.0,00:00:00,79.0,100.0,00:00:00,77.0,85.0,00:00:00,82.0,100.0,00:00:00,15.0,15.0,00:00:00,77.0,100.0,44:40:07,70.0,70.0,00:00:00,9.0,10.0,00:00:00,35.0,47.0,00:00:00,37.0,85.0,00:00:00,10.0,10.0,00:00:00,83.0,100.0,00:00:00,74.0,75.0,00:00:00,25.0,25.0,00:00:00,80.0,100.0,00:00:00,30.0,50.0,00:00:00,3.0,10.0,00:00:00,92.0,100.0,00:00:00,85.0,87.0,00:00:00,373:14:01,23.0,25,00:00:00,75.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14982411,WA,SR,89.0,100.0,00:00:00,84.0,100.0,00:00:00,82.0,85.0,00:00:00,99.0,100.0,00:00:00,7.0,15.0,00:00:00,95.0,100.0,00:00:00,36.0,70.0,00:00:00,10.0,10.0,00:00:00,36.0,47.0,00:00:00,76.0,85.0,743:00:31,0.0,10.0,00:00:00,95.0,100.0,00:00:00,67.0,75.0,00:00:00,24.0,25.0,00:00:00,77.0,100.0,00:00:00,45.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,80.0,87.0,00:00:00,743:01:19,23.0,25,00:00:00,73.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14127594,FI,JR,95.0,100.0,00:00:00,90.0,100.0,00:00:00,80.0,85.0,00:00:00,87.0,100.0,00:00:00,15.0,15.0,00:00:00,96.0,100.0,00:00:00,70.0,70.0,00:00:00,8.0,10.0,00:00:00,39.0,47.0,00:00:00,85.0,85.0,00:00:00,10.0,10.0,00:00:00,91.0,100.0,00:00:00,73.0,75.0,00:00:00,25.0,25.0,00:00:00,90.0,100.0,00:00:00,50.0,50.0,00:00:00,0.0,10.0,00:00:00,96.0,100.0,00:00:00,79.0,87.0,00:00:00,00:00:00,23.0,25,00:00:00,73.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14353945,SI,JR,100.0,100.0,00:00:00,89.0,100.0,00:00:00,85.0,85.0,00:00:00,82.0,100.0,00:00:00,15.0,15.0,00:00:00,99.0,100.0,47:53:28,70.0,70.0,00:00:00,10.0,10.0,00:00:00,46.0,47.0,00:00:00,81.0,85.0,442:00:09,8.0,10.0,00:00:00,81.0,100.0,00:00:00,75.0,75.0,00:00:00,22.0,25.0,00:00:00,47.0,100.0,00:00:00,46.0,50.0,00:00:00,0.0,10.0,00:00:00,95.0,100.0,00:00:00,78.0,87.0,00:00:00,489:53:37,25.0,25,47:53:28,75.0,75,47:53:28,75.0,75,00:00:00,10.0,10,442:00:09,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,442:00:09,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,442:00:09,10.0,10,00:00:00
A14327063,SI,SR,84.0,100.0,00:00:00,37.0,100.0,00:00:00,66.0,85.0,00:00:00,95.0,100.0,00:00:00,10.0,15.0,00:00:00,,100.0,00:00:00,29.0,70.0,00:00:00,,10.0,00:00:00,24.0,47.0,00:00:00,81.0,85.0,00:00:00,,10.0,00:00:00,87.0,100.0,00:00:00,68.0,75.0,00:00:00,23.0,25.0,00:00:00,60.0,100.0,453:54:49,25.0,50.0,00:00:00,,10.0,00:00:00,98.0,100.0,00:00:00,71.0,87.0,00:00:00,644:57:10,20.0,25,00:00:00,59.0,75,00:00:00,65.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00
A14365863,SI,SR,98.0,100.0,00:00:00,57.0,100.0,00:00:00,78.0,85.0,00:00:00,94.0,100.0,00:00:00,15.0,15.0,00:00:00,79.0,100.0,00:00:00,55.0,70.0,00:00:00,7.0,10.0,00:00:00,39.0,47.0,00:00:00,69.0,85.0,00:00:00,9.0,10.0,00:00:00,100.0,100.0,00:00:00,75.0,75.0,00:00:00,23.0,25.0,00:00:00,86.0,100.0,00:00:00,50.0,50.0,00:00:00,,10.0,00:00:00,84.0,100.0,00:00:00,84.0,87.0,00:00:00,21:47:10,22.0,25,00:00:00,72.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,21:47:10,10.0,10,21:47:10,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,21:47:10,10.0,10,00:00:00,10.0,10,00:00:00
A14223205,TH,SR,100.0,100.0,00:00:00,100.0,100.0,00:00:00,70.0,85.0,00:00:00,96.0,100.0,00:00:00,15.0,15.0,00:00:00,93.0,100.0,00:00:00,70.0,70.0,00:00:00,8.0,10.0,00:00:00,43.0,47.0,00:00:00,85.0,85.0,705:02:27,10.0,10.0,00:00:00,92.0,100.0,00:00:00,69.0,75.0,00:00:00,21.0,25.0,00:00:00,95.0,100.0,00:00:00,49.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,83.0,87.0,00:00:00,705:02:27,19.0,25,00:00:00,67.0,75,00:00:00,73.0,75,00:00:00,9.0,10,705:02:27,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,9.0,10,705:02:27,9.0,10,705:02:27,9.0,10,00:00:00
A14459831,WA,JR,81.0,100.0,00:00:00,,100.0,00:00:00,63.0,85.0,00:00:00,85.0,100.0,00:00:00,1.0,15.0,00:00:00,99.0,100.0,40:11:35,69.0,70.0,00:00:00,10.0,10.0,00:00:00,46.0,47.0,00:00:00,79.0,85.0,431:45:54,10.0,10.0,00:00:00,84.0,100.0,00:00:00,71.0,75.0,00:00:00,22.0,25.0,00:00:00,71.0,100.0,217:18:53,50.0,50.0,00:00:00,0.0,10.0,00:00:00,100.0,100.0,00:00:00,84.0,87.0,00:00:00,689:16:53,21.0,25,00:00:00,55.0,75,00:00:00,61.0,75,00:00:00,9.0,10,431:45:54,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,9.0,10,689:16:53,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,40:11:35,8.0,10,00:00:00,9.0,10,00:00:00
A14368776,TH,JR,88.0,100.0,00:00:00,79.0,100.0,00:00:00,64.0,85.0,00:00:00,72.0,100.0,00:00:00,11.0,15.0,00:00:00,85.0,100.0,44:40:07,60.0,70.0,00:00:00,5.0,10.0,00:00:00,40.0,47.0,00:00:00,48.0,85.0,00:00:00,8.0,10.0,00:00:00,98.0,100.0,00:00:00,69.0,75.0,00:00:00,25.0,25.0,00:00:00,79.0,100.0,00:00:00,36.0,50.0,00:00:00,4.0,10.0,00:00:00,99.0,100.0,00:00:00,78.0,87.0,00:00:00,373:14:01,18.0,25,00:00:00,63.0,75,00:00:00,69.0,75,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,373:14:01,9.0,10,373:14:01,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00
A14577063,FI,JR,86.0,100.0,00:00:00,100.0,100.0,00:00:00,82.0,85.0,00:00:00,87.0,100.0,00:00:00,11.0,15.0,00:00:00,83.0,100.0,42:14:50,47.0,70.0,00:00:00,10.0,10.0,00:00:00,31.0,47.0,00:00:00,54.0,85.0,00:00:00,10.0,10.0,00:00:00,73.0,100.0,00:00:00,59.0,75.0,00:00:00,13.0,25.0,00:00:00,96.0,100.0,00:00:00,42.0,50.0,00:00:00,5.0,10.0,00:00:00,88.0,100.0,00:00:00,66.0,87.0,00:00:00,42:14:50,23.0,25,00:00:00,75.0,75,00:00:00,75.0,75,42:14:50,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14762608,FI,SR,99.0,100.0,00:00:00,98.0,100.0,413:05:58,65.0,85.0,00:00:00,88.0,100.0,00:00:00,10.0,15.0,00:00:00,100.0,100.0,00:00:00,70.0,70.0,00:00:00,8.0,10.0,00:00:00,47.0,47.0,00:00:00,85.0,85.0,384:33:15,,10.0,00:00:00,87.0,100.0,00:00:00,67.0,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,50.0,50.0,00:00:00,10.0,10.0,00:00:00,89.0,100.0,00:00:00,87.0,87.0,00:00:00,1351:57:08,19.0,25,00:00:00,62.0,75,00:00:00,68.0,75,00:00:00,9.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,8.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,00:00:00,9.0,10,413:05:58,9.0,10,413:05:58,9.0,10,00:00:00
A14232135,FI,JR,86.0,100.0,00:00:00,93.0,100.0,00:00:00,74.0,85.0,00:00:00,98.0,100.0,00:00:00,12.0,15.0,00:00:00,99.0,100.0,00:00:00,70.0,70.0,00:00:00,,10.0,00:00:00,36.0,47.0,00:00:00,76.0,85.0,318:00:58,1.0,10.0,00:00:00,90.0,100.0,00:00:00,67.0,75.0,00:00:00,25.0,25.0,00:00:00,100.0,100.0,00:00:00,36.0,50.0,00:00:00,0.0,10.0,00:00:00,98.0,100.0,00:00:00,86.0,87.0,00:00:00,333:13:34,22.0,25,00:00:00,70.0,75,00:00:00,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,9.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00
A14046754,WA,JR,100.0,100.0,00:00:00,88.0,100.0,00:00:00,80.0,85.0,00:00:00,100.0,100.0,252:33:32,4.0,15.0,00:00:00,96.0,100.0,00:00:00,70.0,70.0,00:00:00,10.0,10.0,00:00:00,45.0,47.0,00:00:00,79.0,85.0,584:31:58,3.0,10.0,00:00:00,75.0,100.0,00:00:00,72.0,75.0,00:00:00,25.0,25.0,00:00:00,90.0,100.0,244:42:17,45.0,50.0,00:00:00,0.0,10.0,00:00:00,88.0,100.0,00:00:00,75.0,87.0,00:00:00,1269:26:53,24.0,25,00:00:00,75.0,75,244:42:17,75.0,75,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,00:00:00,10.0,10,1269:26:53
